,task_id,pipeline_id,y
3988,21,88,0.8785773211658345
3989,501,23,0.8783477235597588
3990,81,58,0.878112759142189
3991,269,6,0.87809
3992,606,51,0.8780615478918957
3993,605,17,0.8779802069275754
3994,501,12,0.8778686231575842
3995,216,6,0.877688
3996,10,154,0.8775000000000002
3997,610,3,0.8774388626331753
3998,448,197,0.8773715870485935
3999,448,349,0.8773715870485935
4000,38,86,0.8773584905660377
4001,76,64,0.8772328114321901
4002,556,57,0.8771987452651512
4003,561,6,0.877186
4004,520,71,0.8771648169731019
4005,387,5,0.87705
4006,218,6,0.877002
4007,130,4,0.8769675925925925
4008,334,27,0.8769230769230769
4009,21,10,0.8767402896726512
4010,501,114,0.8766829509908776
4011,38,311,0.8766559614612605
4012,155,5,0.876627
4013,559,10,0.8764145408368295
4014,501,350,0.8763809972945589
4015,172,6,0.876225
4016,231,5,0.876162
4017,113,6,0.875889
4018,562,13,0.8758848136070084
4019,422,77,0.8758242726265982
4020,62,38,0.875693
4021,581,42,0.875586814420251
4022,250,5,0.875556
4023,468,6,0.875541
4024,581,72,0.8754345146307457
4025,429,5,0.875416
4026,358,1,0.87532
4027,559,84,0.8752933564803652
4028,581,81,0.8752457203421601
4029,557,57,0.8752404908459597
4030,548,59,0.87514534115533
4031,566,4,0.8751136770881579
4032,588,114,0.8751043414655136
4033,7,78,0.875087
4034,130,6,0.875
4035,581,77,0.8749263591699391
4036,308,1,0.874746
4037,159,4,0.8747276688453159
4038,537,15,0.8746896648297791
4039,554,64,0.8746228953315317
4040,509,351,0.8743574856046066
4041,581,25,0.8743335495224985
4042,76,114,0.8743292855125671
4043,296,15,0.8743047830923248
4044,21,60,0.8741038092889157
4045,554,48,0.8740942717082486
4046,520,74,0.8740578768964872
4047,606,36,0.8740130447930387
4048,59,225,0.8740024860917138
4049,62,16,0.873925
4050,552,6,0.8739
4051,581,82,0.873897
4052,554,10,0.8738809065969454
4053,223,5,0.873774
4054,581,5,0.873738
4055,254,1,0.873642
4056,62,13,0.8734720100399558
4057,324,5,0.873385
4058,320,1,0.873215
4059,581,20,0.8732039759127249
4060,532,5,0.872821
4061,40,5,0.872472
4062,604,212,0.8723574610286453
4063,40,65,0.872306
4064,44,14,0.8722176999954778
4065,226,4,0.8720930232558138
4066,202,5,0.872093
4067,48,49,0.8719263566899342
4068,579,4,0.8718457590944024
4069,21,48,0.8718160246978678
4070,191,5,0.871669
4071,324,6,0.87165
4072,194,5,0.871565
4073,562,14,0.8715201283707052
4074,62,57,0.8714770463835869
4075,562,88,0.8713180069680094
4076,62,0,0.8711214401125531
4077,581,71,0.8711032991593146
4078,8,27,0.8709997321134191
4079,48,352,0.8709219479249207
4080,273,27,0.8708791208791208
4081,1,87,0.870873
4082,603,51,0.8708687891173292
4083,334,14,0.8707692307692307
4084,548,38,0.8707586808308229
4085,436,147,0.8707408390630752
4086,437,147,0.8707408390630752
4087,434,27,0.8705275071238165
4088,129,5,0.87037
4089,605,46,0.87034
4090,448,4,0.8699673431493434
4091,21,62,0.8699024502258018
4092,603,47,0.8698826415697269
4093,136,5,0.869863
4094,422,69,0.8698278465720326
4095,548,353,0.8697611119919666
4096,329,11,0.8696741854636592
4097,600,68,0.869503486279802
4098,436,5,0.869456
4099,533,5,0.869455
4100,308,5,0.869445
4101,602,88,0.8693802934629694
4102,559,48,0.8693659481442187
4103,548,309,0.8693647270228846
4104,586,6,0.869207
4105,610,40,0.86896106159355
4106,251,6,0.868823
4107,164,6,0.868744
4108,602,68,0.8685328998845916
4109,577,20,0.8685310684738602
4110,448,187,0.8684915151987206
4111,226,27,0.8683420855213805
4112,332,6,0.868227
4113,402,354,0.8682206582687801
4114,29,65,0.868162
4115,326,5,0.868101
4116,610,20,0.8679429051722124
4117,251,1,0.867648
4118,176,6,0.867605
4119,62,14,0.8675264405838525
4120,610,25,0.8675015005758469
4121,37,44,0.867489125832403
4122,407,3,0.8674837605337078
4123,37,49,0.8673977058393318
4124,559,62,0.8672983877449326
4125,41,62,0.8672642118397652
4126,28,6,0.86721
4127,509,355,0.8671981765834933
4128,581,74,0.8671777623119593
4129,566,32,0.8671594222147664
4130,324,1,0.867116
4131,603,36,0.8670168292206628
4132,610,356,0.8669381784607466
4133,71,14,0.8668565325738697
4134,342,5,0.866744
4135,35,343,0.86673
4136,444,2,0.8666195502648848
4137,356,6,0.866569
4138,277,11,0.8665024630541872
4139,610,23,0.8663458824208309
4140,423,1,0.866257
4141,557,60,0.8661616161616162
4142,239,6,0.866071
4143,304,5,0.865741
4144,444,51,0.8656715452599733
4145,557,10,0.865530303030303
4146,575,46,0.865491
4147,422,36,0.8654673814557535
4148,343,357,0.8654123263888889
4149,566,158,0.8653970895222267
4150,422,43,0.865323
4151,605,15,0.8649488304093567
4152,509,5,0.864926
4153,41,4,0.8648645906012028
4154,444,25,0.8648413346799664
4155,153,27,0.8647282554298868
4156,13,10,0.8647222222222223
4157,444,20,0.8645411317962058
4158,422,74,0.8645046813651465
4159,160,6,0.864456
4160,575,14,0.8644113310867735
4161,343,358,0.864375
4162,577,90,0.864372
4163,566,49,0.8643705150220101
4164,348,5,0.864366
4165,62,359,0.8642840206915483
4166,62,360,0.8642840206915483
4167,352,5,0.864236
4168,610,36,0.8639955437610127
4169,422,361,0.8639320950367462
4170,62,80,0.8639297603158332
4171,101,6,0.863736
4172,13,64,0.8636111111111111
4173,10,49,0.8636111111111111
4174,159,14,0.8635868488809666
4175,505,5,0.863547
4176,385,6,0.863538
4177,83,41,0.8633269807265619
4178,71,5,0.863297
4179,405,3,0.8631977849871351
4180,169,6,0.863068
4181,37,58,0.8630624735363178
4182,215,5,0.862906
4183,10,6,0.862778
4184,10,32,0.8627777777777778
4185,433,27,0.8625756031907443
4186,330,5,0.862125
4187,408,46,0.862119
4188,21,27,0.8620440377271837
4189,603,3,0.8620223813115304
4190,416,5,0.861607
4191,277,15,0.8615763546798029
4192,216,1,0.861559
4193,581,2,0.8615494420054989
4194,577,9,0.8615340609047702
4195,509,362,0.8615245274664065
4196,21,61,0.8614231891206914
4197,62,363,0.861410439190224
4198,610,12,0.8613078097349697
4199,441,147,0.8612115285200623
4200,603,17,0.8612078933036458
4201,13,48,0.8611111111111109
4202,559,61,0.8609912234170806
4203,338,14,0.8609523809523808
4204,566,152,0.8608844570153685
4205,336,5,0.860816
4206,581,36,0.8608109792697275
4207,441,5,0.860663
4208,108,6,0.860591
4209,569,27,0.8605610561056105
4210,436,14,0.860526428531297
4211,437,14,0.860526428531297
4212,384,5,0.860507
4213,10,156,0.8602777777777778
4214,566,6,0.860178
4215,126,14,0.860144
4216,407,4,0.860129915730337
4217,126,27,0.86
4218,581,46,0.859971
4219,37,161,0.859959
4220,10,58,0.8594444444444445
4221,212,27,0.8593393577820672
4222,581,51,0.8592970850512631
4223,334,6,0.85929
4224,566,156,0.8591318587628249
4225,21,22,0.859114142591065
4226,273,14,0.8589972527472527
4227,1,225,0.8588857720998068
4228,501,108,0.8588752894675278
4229,408,72,0.8587572290480731
4230,407,108,0.8586881144662922
4231,402,13,0.8585784489513075
4232,554,62,0.8585542895305107
4233,115,14,0.85855
4234,546,27,0.8585369155074075
4235,334,11,0.8584615384615385
4236,606,17,0.8584212938064718
4237,41,27,0.858413765483694
4238,501,52,0.8583456260561716
4239,408,73,0.8582733112004302
4240,509,263,0.8581677339827234
4241,506,5,0.858128
4242,583,6,0.858115
4243,348,4,0.8580808080808081
4244,86,84,0.8580680840604644
4245,603,9,0.8580125060918377
4246,520,8,0.8578232367744844
4247,102,6,0.857811
4248,62,68,0.8576855496451472
4249,327,6,0.857506
4250,402,32,0.8573798660308093
4251,105,6,0.857147
4252,338,1,0.857143
4253,408,25,0.8569627583749109
4254,210,11,0.856938775510204
4255,402,222,0.8568861227363862
4256,37,6,0.856764
4257,210,14,0.8565306122448979
4258,138,4,0.856417910447761
4259,13,62,0.8563888888888889
4260,219,6,0.856361
4261,602,186,0.8563047015228571
4262,490,14,0.8562629905547157
4263,250,1,0.856162
4264,13,61,0.856111111111111
4265,589,6,0.855699
4266,600,181,0.8554107624831309
4267,0,90,0.855409
4268,603,15,0.8552570769830758
4269,272,1,0.855242
4270,422,71,0.8551707905999956
4271,157,1,0.855
4272,296,5,0.854839
4273,408,77,0.854815117751058
4274,41,29,0.8548105249504252
4275,53,10,0.8547014270348602
4276,589,5,0.85455
4277,412,5,0.854471
4278,501,68,0.8544073776856086
4279,408,20,0.8542008196721311
4280,610,146,0.8541699052786256
4281,575,16,0.854139
4282,154,6,0.853992
4283,209,5,0.853958
4284,180,6,0.853896
4285,62,364,0.8538884045549553
4286,62,365,0.8538884045549553
4287,62,366,0.8538884045549553
4288,571,1,0.853773
4289,605,3,0.8537589968511021
4290,408,5,0.853671
4291,55,160,0.8536283806792975
4292,606,68,0.8535527435097086
4293,44,27,0.8534920634920635
4294,602,4,0.8533937784844182
4295,402,49,0.8533900659200275
4296,276,1,0.853167
4297,373,14,0.8531589138084762
4298,610,2,0.8530444136300098
4299,373,4,0.8528552887735237
4300,501,22,0.8528506260908881
4301,303,4,0.8527960526315789
4302,422,46,0.852782
4303,604,4,0.8526897660178996
4304,573,51,0.8526118343195266
4305,559,27,0.8523552908649594
4306,329,27,0.8521303258145363
4307,53,64,0.8520916342951479
4308,605,10,0.8520580296896086
4309,534,5,0.851966
4310,554,32,0.8519140435859344
4311,74,15,0.8518518518518519
4312,41,167,0.8517149473046614
4313,13,27,0.8516666666666667
4314,77,367,0.8516666666666667
4315,605,11,0.85162224471435
4316,320,6,0.851568
4317,120,15,0.8515520282186948
4318,408,2,0.8514054704205274
4319,402,27,0.851404813509364
4320,152,1,0.851365
4321,152,5,0.851328
4322,581,156,0.8512274312345021
4323,76,154,0.8511640388228922
4324,83,86,0.8510584049483896
4325,403,6,0.851022
4326,402,6,0.850957
4327,204,6,0.850926
4328,575,0,0.8507871735467565
4329,402,368,0.8507700650217985
4330,554,156,0.8504734987980873
4331,145,15,0.8504464285714286
4332,569,15,0.8503496389242885
4333,605,12,0.8502724046583696
4334,554,168,0.8498139165577271
4335,536,14,0.8498122052456455
4336,577,2,0.8498063721175849
4337,509,369,0.8495052783109406
4338,8,44,0.8491055431915594
4339,581,17,0.8490230950600696
4340,360,6,0.84893
4341,120,5,0.848474
4342,402,90,0.848343
4343,13,1,0.8483333333333333
4344,98,6,0.848325
4345,416,14,0.8482142857142857
4346,417,370,0.8481026911383853
4347,155,6,0.848077
4348,554,6,0.848024
4349,421,46,0.848003
4350,245,6,0.847749
4351,577,36,0.8476940679457842
4352,556,16,0.847577
4353,554,152,0.8475537656960427
4354,153,4,0.8475127614853369
4355,574,225,0.8474042407315876
4356,606,16,0.847363
4357,588,59,0.847312
4358,605,23,0.847299538911381
4359,575,68,0.8472909646166807
4360,600,108,0.8472714237516871
4361,417,9,0.847269451638329
4362,120,4,0.8472486772486774
4363,21,371,0.847181942660804
4364,58,106,0.8471328271272891
4365,422,45,0.8467733816571026
4366,545,6,0.846757
4367,467,5,0.846752
4368,276,27,0.8465696465696465
4369,444,17,0.8465429889900531
4370,388,14,0.8465007295853066
4371,554,158,0.8464236902652003
4372,506,1,0.846305
4373,421,65,0.846167
4374,536,4,0.8460903398429676
4375,417,51,0.8460871523477087
4376,348,11,0.8459034792368125
4377,554,58,0.8458465145190665
4378,402,372,0.8458387878566094
4379,573,0,0.8457565088757397
4380,62,108,0.8457428500498594
4381,541,6,0.845667
4382,118,80,0.8454857735433275
4383,598,6,0.845416
4384,244,6,0.845411
4385,264,373,0.8453239574362418
4386,145,27,0.8452380952380951
4387,80,68,0.845206337108014
4388,15,44,0.8451725
4389,573,57,0.8451088757396449
4390,558,16,0.845068
4391,4,27,0.8449001052142258
4392,408,42,0.8448035459729153
4393,448,10,0.8447756507751258
4394,408,71,0.8445623059922323
4395,460,6,0.844517
4396,610,52,0.84447815606515
4397,600,9,0.8444669365721997
4398,448,60,0.8442396672522725
4399,417,17,0.8442179934692039
4400,310,14,0.8441697191697192
4401,520,76,0.8440830288130323
4402,581,16,0.843986
4403,444,36,0.8437780420684358
4404,58,41,0.8436594524283357
4405,444,4,0.8434505261890858
4406,133,374,0.8434065934065933
4407,417,8,0.8433847539691476
4408,13,259,0.8433333333333334
4409,103,6,0.843209
4410,414,11,0.8431818181818181
4411,605,16,0.843075
4412,589,15,0.8430606617647058
4413,579,6,0.843055
4414,119,7,0.8430105322608944
4415,211,27,0.8428853754940712
4416,313,6,0.842884
4417,330,6,0.842704
4418,577,0,0.8426113360323887
4419,13,241,0.8425
4420,7,147,0.842451
4421,42,201,0.8423526422764228
4422,579,253,0.8422350605711638
4423,149,6,0.842232
4424,37,327,0.84218
4425,303,6,0.842105
4426,62,375,0.8420436568889108
4427,62,376,0.8420436568889108
4428,62,377,0.8420436568889108
4429,62,378,0.8420436568889108
4430,62,379,0.8420436568889108
4431,181,6,0.841937
4432,579,229,0.8416868258900795
4433,314,5,0.841619
4434,505,4,0.8413793103448276
4435,277,14,0.8412574818581493
4436,138,27,0.8410945273631841
4437,408,36,0.8410816108339273
4438,610,65,0.841
4439,606,56,0.8409982427147068
4440,21,380,0.8409394374941531
4441,21,381,0.8407013037820737
4442,21,59,0.8407013037820737
4443,21,32,0.8407013037820737
4444,21,318,0.8407013037820737
4445,21,158,0.8407013037820737
4446,21,346,0.8407013037820737
4447,539,4,0.8405268740618203
4448,27,25,0.8404701492537313
4449,230,5,0.840395
4450,175,5,0.840305
4451,133,382,0.8401098901098901
4452,27,101,0.840015
4453,39,14,0.8400000000000001
4454,39,11,0.8400000000000001
4455,135,6,0.84
4456,178,6,0.839775
4457,76,48,0.8395425999210241
4458,416,6,0.839286
4459,27,82,0.839284
4460,53,62,0.8392042878778416
4461,448,127,0.8391436528958774
4462,8,258,0.8389615273656446
4463,417,383,0.838858236685058
4464,448,91,0.8387717162685634
4465,27,73,0.838768656716418
4466,216,11,0.8387096774193548
4467,448,13,0.8386058385466216
4468,292,5,0.838576
4469,605,22,0.8384994939271255
4470,396,15,0.8384994577541162
4471,408,16,0.838391
4472,238,1,0.838204
4473,27,20,0.8381940298507464
4474,8,150,0.8380934718100889
4475,18,4,0.8380321258593336
4476,27,72,0.8379552238805971
4477,8,4,0.8379412298054733
4478,372,6,0.837933
4479,27,51,0.8379328358208955
4480,581,56,0.8377231761340077
4481,421,72,0.8375805971052197
4482,603,14,0.8375728515069102
4483,290,6,0.837557
4484,448,14,0.8375209950927064
4485,417,76,0.8374957775025336
4486,417,384,0.8373156176106294
4487,417,385,0.8373156176106294
4488,147,6,0.837227
4489,559,386,0.8372253299255759
4490,417,14,0.8372232295817712
4491,143,15,0.8371301775147928
4492,422,47,0.8371023356488473
4493,162,1,0.8369
4494,388,4,0.8367422148516676
4495,285,1,0.836645
4496,177,5,0.836574
4497,80,5,0.83655
4498,610,223,0.8364687365916343
4499,8,58,0.8363573606989779
4500,582,250,0.8362972731681791
4501,581,39,0.8362044050932099
4502,421,73,0.8361863406611179
4503,582,90,0.836111
4504,610,22,0.8359340497256822
4505,27,8,0.8359253731343284
4506,259,6,0.835779
4507,27,9,0.835768656716418
4508,76,160,0.835762923022627
4509,417,387,0.8357617385429569
4510,417,388,0.8357617385429569
4511,119,4,0.835615061552265
4512,27,77,0.8355373134328357
4513,27,236,0.8353955223880597
4514,21,154,0.8353645571988673
4515,238,6,0.835348
4516,76,90,0.835344
4517,27,15,0.8352947761194031
4518,501,212,0.8352774103365864
4519,273,11,0.8351648351648352
4520,8,32,0.8351261127596439
4521,388,27,0.8350838400589643
4522,422,76,0.835069968790899
4523,88,1,0.835034
4524,27,19,0.835026
4525,421,20,0.8349840425002809
4526,27,176,0.834888
4527,581,3,0.8348813921434175
4528,27,389,0.8348805970149252
4529,577,65,0.834844
4530,581,8,0.8348170857986974
4531,574,59,0.834782
4532,574,318,0.8347816820099577
4533,27,106,0.8347537313432835
4534,510,390,0.8346802188454803
4535,417,391,0.8346469992118006
4536,417,392,0.8346357392185565
4537,417,393,0.8346357392185565
4538,8,161,0.834621
4539,40,394,0.8346111111111111
4540,606,108,0.8346101016505219
4541,581,9,0.8345437555460011
4542,167,15,0.8342640160821979
4543,296,27,0.8342602892102334
4544,422,16,0.834214
4545,422,201,0.8339940098661028
4546,417,42,0.8337687197387682
4547,51,65,0.833673
4548,501,89,0.8336689419675359
4549,421,77,0.8336323973175424
4550,408,76,0.8336288310762652
4551,27,54,0.83347
4552,602,108,0.8333450597354576
4553,46,309,0.8333333333333334
4554,46,32,0.8333333333333334
4555,597,6,0.8333333333333334
4556,610,46,0.833189
4557,588,158,0.8330826986790586
4558,588,309,0.8330826986790586
4559,577,3,0.8329519450800915
4560,408,74,0.8328470242337848
4561,575,47,0.8328427759056446
4562,286,6,0.832819
4563,417,45,0.8328116203130279
4564,610,57,0.8326727304866058
4565,606,41,0.8326439819656524
4566,192,6,0.832611
4567,145,5,0.832589
4568,27,42,0.8325597014925373
4569,578,233,0.8324604552469136
4570,445,5,0.832396
4571,448,241,0.8323843509397887
4572,27,111,0.832366
4573,431,15,0.8322047625554118
4574,553,4,0.8321995464852607
4575,437,5,0.832152
4576,417,160,0.8320340767948797
4577,27,2,0.8320074626865671
4578,444,16,0.832004
4579,422,9,0.8319868116379744
4580,270,6,0.831916
4581,27,316,0.831896
4582,167,27,0.8318070136251955
4583,421,25,0.8315911350897536
4584,21,212,0.8315756797441762
4585,522,1,0.831527
4586,600,208,0.8315199055330634
4587,606,9,0.8313478169312429
4588,216,27,0.8313172043010753
4589,581,15,0.8312834763003181
4590,606,8,0.831280132761685
4591,422,8,0.8312506292157454
4592,27,45,0.8312388059701492
4593,429,4,0.8312258341933264
4594,62,4,0.8311932416171863
4595,27,146,0.8311567164179104
4596,417,2,0.8310325413804752
4597,27,17,0.8309962686567164
4598,53,61,0.8309436488119555
4599,539,6,0.830925
4600,603,11,0.8309126331685746
4601,501,90,0.830824
4602,501,160,0.8308231859619125
4603,417,23,0.8307960815223511
4604,610,0,0.8307921015342757
4605,27,76,0.8307910447761194
4606,293,5,0.830791
4607,8,156,0.8305334033959776
4608,408,45,0.8304793300071276
4609,499,5,0.830444
4610,27,174,0.830299
4611,27,127,0.8302985074626865
4612,417,81,0.8301317419209548
4613,581,68,0.8300691496417024
4614,540,11,0.8300168614524394
4615,408,51,0.8300049002138276
4616,417,20,0.8298840220695868
4617,27,3,0.8298731343283583
4618,27,395,0.829873
4619,27,396,0.829873
4620,27,91,0.829873
4621,245,1,0.829791
4622,434,6,0.829583
4623,282,6,0.829531
4624,571,4,0.8294582421089162
4625,417,46,0.829445
4626,373,27,0.8294397577330738
4627,53,208,0.8294067515605289
4628,552,16,0.829265
4629,254,5,0.829236
4630,417,72,0.8291859024884585
4631,210,5,0.829184
4632,352,11,0.8291666666666667
4633,27,11,0.8290597014925373
4634,27,37,0.8289253731343283
4635,447,15,0.828839704896043
4636,417,114,0.8287805427316743
4637,417,25,0.8287355027586983
4638,572,5,0.828656
4639,27,88,0.8286492537313433
4640,62,90,0.828489
4641,62,160,0.828488845940902
4642,606,15,0.8283843710355359
4643,157,5,0.828125
4644,145,14,0.828125
4645,610,397,0.8280887427715206
4646,559,4,0.8280870746331035
4647,111,6,0.827965
4648,35,161,0.827856
4649,58,1,0.827822
4650,605,14,0.8276540710751236
4651,27,98,0.8276156716417912
4652,236,6,0.827579
4653,200,5,0.827477
4654,610,9,0.8272284900272837
4655,96,6,0.827158
4656,603,16,0.827138
4657,329,1,0.827068
4658,127,5,0.827055
4659,470,5,0.826902
4660,120,14,0.8268783068783068
4661,223,6,0.826867
4662,348,15,0.8268237934904601
4663,258,6,0.826656
4664,27,63,0.8264813432835822
4665,448,398,0.8263730567535815
4666,231,6,0.826359
4667,417,74,0.8262695642382616
4668,417,3,0.8262583042450176
4669,150,5,0.826247
4670,150,6,0.826233
4671,184,5,0.826223
4672,27,153,0.8261791044776118
4673,27,80,0.8261268656716418
4674,27,13,0.8261044776119403
4675,233,5,0.825859
4676,75,14,0.8258260558719877
4677,578,399,0.825745563271605
4678,554,87,0.8255373597025307
4679,75,68,0.8254808798574946
4680,243,6,0.825448
4681,302,1,0.8252
4682,41,231,0.8251988783306202
4683,53,14,0.8251830636979085
4684,145,11,0.8251488095238096
4685,407,59,0.824759
4686,407,32,0.8247586025280899
4687,407,309,0.8247586025280899
4688,407,158,0.8247586025280899
4689,210,15,0.8246938775510204
4690,344,6,0.824675
4691,575,160,0.8246330652909812
4692,417,400,0.8244567053259768
4693,417,401,0.8244567053259768
4694,494,14,0.8242366508221589
4695,27,57,0.8241641791044776
4696,27,36,0.8240261194029851
4697,581,41,0.8240096699797815
4698,126,6,0.824
4699,53,13,0.8239759559705149
4700,417,77,0.8238261457043126
4701,605,57,0.8238093229869545
4702,175,6,0.82377
4703,77,114,0.8235583613916948
4704,310,4,0.823489010989011
4705,27,46,0.82341
4706,509,402,0.823193378119002
4707,212,4,0.8231049306895947
4708,448,1,0.8230054273939351
4709,274,27,0.8229626655961462
4710,421,403,0.8229572754267468
4711,225,6,0.822856
4712,592,5,0.822841
4713,501,156,0.8225157415083579
4714,27,71,0.8224317086442786
4715,581,45,0.8224015095368763
4716,422,5,0.8220389107017014
4717,408,68,0.8218375907307667
4718,575,90,0.821713
4719,294,6,0.821563
4720,380,5,0.821295
4721,417,36,0.8212250872649477
4722,581,65,0.8211160504513457
4723,434,4,0.8210485014916143
4724,421,404,0.8210097753493285
4725,609,59,0.820967
4726,76,12,0.820796825315323
4727,573,17,0.8207692307692308
4728,408,395,0.820638809693514
4729,58,86,0.8205727754841885
4730,13,154,0.8205555555555556
4731,128,4,0.8205261516065301
4732,27,26,0.8204888059701494
4733,133,11,0.8203296703296704
4734,118,59,0.820274
4735,118,346,0.820273510920993
4736,27,43,0.820231343283582
4737,226,6,0.819955
4738,239,1,0.81994
4739,506,4,0.819704433497537
4740,421,42,0.8196842021959267
4741,41,154,0.81962966241879
4742,605,40,0.8196201641925326
4743,348,14,0.8195847362514029
4744,605,52,0.8194936459739093
4745,27,65,0.81934
4746,274,4,0.8192242071457246
4747,573,39,0.8191414201183432
4748,21,49,0.8190523979214329
4749,110,6,0.818851
4750,448,405,0.8188388059927337
4751,345,1,0.818797
4752,37,406,0.818767
4753,605,0,0.8186923639226271
4754,133,407,0.8186813186813185
4755,133,408,0.8186813186813185
4756,133,409,0.8186813186813185
4757,133,410,0.8186813186813185
4758,133,411,0.8186813186813185
4759,76,23,0.8185284074863288
4760,18,14,0.8185261133975582
4761,417,90,0.818511
4762,272,6,0.818452
4763,417,37,0.8183988289607026
4764,308,6,0.818267
4765,167,11,0.8181818181818182
4766,421,51,0.8179741182056849
4767,404,5,0.817974
4768,346,6,0.817734
4769,417,412,0.8176218894268663
4770,606,45,0.8176145047207418
4771,402,413,0.8176011297724654
4772,417,39,0.817566
4773,554,90,0.817531
4774,554,160,0.8175305531573083
4775,602,160,0.8174552490707355
4776,213,5,0.817308
4777,553,6,0.817177
4778,579,200,0.8171278180782103
4779,133,15,0.817032967032967
4780,559,154,0.8169556027069168
4781,45,168,0.8169483004251031
4782,214,5,0.816871
4783,13,168,0.816688888888889
4784,13,253,0.8164705555555555
4785,15,150,0.8163888888888889
4786,196,6,0.816388
4787,396,14,0.8163691948499292
4788,509,414,0.8161818894529729
4789,13,6,0.8161627777777778
4790,53,186,0.8161243122137344
4791,15,32,0.8161111111111112
4792,35,65,0.816073
4793,490,4,0.8160231345715215
4794,13,32,0.8159068055555555
4795,53,88,0.8158926637012178
4796,431,1,0.815757
4797,417,65,0.8157076905753856
4798,575,114,0.8156584831298553
4799,421,36,0.8156033981467783
4800,581,11,0.8155984206489373
4801,405,90,0.815594
4802,15,6,0.815556
4803,402,326,0.8153846665657544
4804,574,160,0.8153691663082567
4805,559,213,0.8152537332626063
4806,301,5,0.815206
4807,494,147,0.8151897595104722
4808,193,5,0.815182
4809,577,46,0.815173
4810,288,5,0.815108
4811,53,80,0.8151075276346801
4812,111,27,0.8150554001193383
4813,274,14,0.8150231991632462
4814,75,11,0.8149697731529889
4815,13,58,0.8148711111111112
4816,557,16,0.814689
4817,520,9,0.8146540838362857
4818,603,57,0.8145774884620164
4819,27,200,0.814570895522388
4820,479,4,0.8145624866936342
4821,76,89,0.8145074825391121
4822,45,32,0.8143989241201427
4823,554,114,0.8143549305506471
4824,603,1,0.814261
4825,520,13,0.8141192047367152
4826,297,6,0.814101
4827,603,0,0.8137539808119282
4828,122,5,0.813749
4829,417,56,0.8136583718049768
4830,405,27,0.8136506794805453
4831,15,58,0.8136111111111111
4832,76,415,0.8135233400695134
4833,600,13,0.8133715699505173
4834,487,6,0.813297
4835,422,15,0.8132676432095036
4836,21,58,0.8131841028737637
4837,554,76,0.8131441826299661
4838,15,156,0.8130555555555556
4839,417,348,0.8130390721765567
4840,421,71,0.8127469916091365
4841,27,175,0.812731343283582
4842,27,159,0.812731343283582
4843,27,90,0.812724
4844,27,160,0.812723880597015
4845,34,87,0.812658
4846,120,11,0.8125396825396826
4847,554,91,0.8123359714421037
4848,554,13,0.8123359714421037
4849,600,62,0.8123313090418353
4850,0,87,0.812239
4851,606,11,0.812236108126888
4852,332,5,0.811987
4853,122,1,0.811986
4854,45,58,0.8119844241523737
4855,581,108,0.8118714325271016
4856,603,46,0.811826
4857,18,15,0.8118059227921736
4858,76,40,0.8117268216110352
4859,348,27,0.8116161616161616
4860,4,154,0.8115702043661915
4861,490,147,0.8115224828934506
4862,45,6,0.811512
4863,494,6,0.81136
4864,553,1,0.811083
4865,49,0,0.8110021030062307
4866,439,4,0.8102766798418972
4867,145,1,0.810268
4868,27,56,0.8102089552238806
4869,408,9,0.8101011225944403
4870,407,90,0.809803
4871,407,160,0.8098022816531419
4872,417,57,0.8096272942236235
4873,408,8,0.8091322166785461
4874,417,4,0.8090305145816913
4875,479,6,0.809027
4876,467,147,0.808897165504795
4877,35,276,0.808588
4878,76,61,0.8084406415386365
4879,264,416,0.8083906834543564
4880,417,187,0.808253575047855
4881,610,153,0.8082183728539614
4882,484,5,0.808179
4883,553,14,0.808128379556951
4884,452,6,0.808075
4885,574,346,0.8080088204634515
4886,58,5,0.807908
4887,27,16,0.807761
4888,421,68,0.8077223305006926
4889,196,5,0.807603
4890,510,1,0.807569
4891,421,45,0.8074765346719135
4892,129,6,0.807407
4893,429,6,0.80719
4894,41,150,0.8071733135881299
4895,402,145,0.807125482162322
4896,75,4,0.807097906934417
4897,119,27,0.8069137764031534
4898,236,5,0.806905
4899,490,6,0.806818
4900,27,14,0.8063805970149254
4901,573,4,0.8063721893491126
4902,41,32,0.8063321287946166
4903,246,6,0.80628
4904,62,114,0.8061118798546746
4905,581,0,0.8060224714840648
4906,577,57,0.8059540573842633
4907,509,417,0.8059280230326296
4908,581,57,0.8059112660579677
4909,412,6,0.805757
4910,77,27,0.8055555555555556
4911,41,58,0.8055413005725056
4912,23,65,0.805433
4913,27,0,0.8053805970149254
4914,27,223,0.805231343283582
4915,27,38,0.805228
4916,40,14,0.8051913580246913
4917,571,6,0.805181
4918,408,47,0.8049893086243765
4919,220,6,0.804686
4920,414,5,0.804545
4921,421,2,0.8045411848094993
4922,487,4,0.8042308329193575
4923,600,60,0.8041497975708503
4924,577,4,0.8040617848970252
4925,171,6,0.804058
4926,417,11,0.8040535975678413
4927,21,156,0.8040457216727193
4928,598,242,0.8038631364413602
4929,574,90,0.803792
4930,194,6,0.803714
4931,559,49,0.8033908794264679
4932,421,26,0.8032526003943171
4933,510,5,0.80283
4934,77,418,0.8026936026936027
4935,46,419,0.8026
4936,46,420,0.8026
4937,554,214,0.8025698935882793
4938,554,189,0.8023903828483516
4939,23,5,0.8023714285714286
4940,554,88,0.8017147817103162
4941,422,68,0.8017079003262344
4942,421,16,0.801282
