,dataset_id,dataset_name,run_label,run_date,model_path,history_path,f1,roc_auc,accuracy,logloss,precision,inference_sec,fit_time_sec,task_type,model_str,automl_time_sec,automl_timeout_min,meta_learning_time_sec
175,41138,apsfailure,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:50,datasets\apsfailure\models\FEDOT_SAPopBasedOptimizerVer217012023\90097681-8af6-4a5b-bdf9-31f0dec5bb6f.json,datasets\apsfailure\histories\FEDOT_SAPopBasedOptimizerVer217012023\90097681-8af6-4a5b-bdf9-31f0dec5bb6f.json,-0.994,-0.993,-0.994,0.018,-0.914,0.9716052198782564,14580.443163848482,classification,"(/n_scaling;)/n_lgbm_{'num_leaves': 155, 'colsample_bytree': 0.711068433526358, 'subsample': 0.7951410751476504, 'subsample_freq': 10, 'learning_rate': 0.1967857042354875, 'n_estimators': 100, 'class_weight': 'balanced', 'reg_alpha': 0.29259667822318974, 'reg_lambda': 0.09816619221331165}",14400,240,0
176,1461,bank-marketing,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:08,datasets\bank-marketing\models\FEDOT_SAPopBasedOptimizerVer217012023\7627abfb-f4da-4223-9e97-f88a0f39a17b.json,datasets\bank-marketing\histories\FEDOT_SAPopBasedOptimizerVer217012023\7627abfb-f4da-4223-9e97-f88a0f39a17b.json,-0.911,-0.938,-0.911,0.194,-0.804,0.1941176643595099,14440.218942390757,classification,"(/n_normalization;)/n_lgbm_{'num_leaves': 81, 'colsample_bytree': 0.5752239955222593, 'subsample': 0.9751800513059306, 'subsample_freq': 10, 'learning_rate': 0.061224281270722526, 'n_estimators': 100, 'reg_alpha': 0.00779295278903042, 'reg_lambda': 3.90759811854731e-05}",14400,240,0
177,41142,christine,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:56,datasets\christine\models\FEDOT_SAPopBasedOptimizerVer217012023\daaca23d-3500-4dde-a6c4-9c74096c0a62.json,datasets\christine\histories\FEDOT_SAPopBasedOptimizerVer217012023\daaca23d-3500-4dde-a6c4-9c74096c0a62.json,-0.738,-0.825,-0.738,0.514,-0.739,1.7163144117221236,14676.640678141266,classification,"/n_lgbm_{'num_leaves': 204, 'colsample_bytree': 0.6865908397566789, 'subsample': 0.9996325311904068, 'subsample_freq': 10, 'learning_rate': 0.03087266277695108, 'n_estimators': 100, 'reg_alpha': 0.010885462353219983, 'reg_lambda': 0.03501606394288778}",14400,240,0
178,1216,click_prediction_small,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 10:59:36,datasets\click_prediction_small\models\FEDOT_SAPopBasedOptimizerVer217012023\3d656e11-c8a1-446c-aa65-d4d4f5e12ec9.json,datasets\click_prediction_small\histories\FEDOT_SAPopBasedOptimizerVer217012023\3d656e11-c8a1-446c-aa65-d4d4f5e12ec9.json,-0.843,-0.75,-0.843,0.389,-0.772,7.549343158956617,17832.986017633928,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'criterion': 'gini', 'max_features': 0.1327741000599008, 'min_samples_split': 5, 'min_samples_leaf': 13, 'bootstrap': True}",14400,240,0
179,1468,cnae-9,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:54:20,datasets\cnae-9\models\FEDOT_SAPopBasedOptimizerVer217012023\2f1f5664-42b6-4bb1-a25a-1471a939222f.json,datasets\cnae-9\histories\FEDOT_SAPopBasedOptimizerVer217012023\2f1f5664-42b6-4bb1-a25a-1471a939222f.json,-0.937,-0.998,-0.935,0.21,-0.94,0.3730780072510242,14475.15013236925,classification,"(((/n_isolation_forest_class_{'bootstrap': False, 'max_features': 0.9735702031255425, 'max_samples': 0.15390351626119475};;/n_normalization;;/n_resample_{'balance': 'reduce_majority', 'replace': False, 'balance_ratio': 0.5523875524293788};)/n_pca_{'svd_solver': 'full', 'n_components': 0.7224737437126356};;(/n_resample_{'balance': 'reduce_majority', 'replace': False, 'balance_ratio': 0.5223310932451862};)/n_isolation_forest_class_{'bootstrap': True, 'max_features': 0.9637107551330428, 'max_samples': 0.9288935195809566};)/n_resample_{'balance': 'reduce_majority', 'replace': True, 'balance_ratio': 0.8395910622458829};;(/n_isolation_forest_class_{'bootstrap': False, 'max_features': 0.9735702031255425, 'max_samples': 0.15390351626119475};;/n_normalization;;/n_resample_{'balance': 'reduce_majority', 'replace': False, 'balance_ratio': 0.5523875524293788};)/n_pca_{'svd_solver': 'full', 'n_components': 0.7224737437126356};)/n_mlp",14400,240,0
180,1591,connect-4,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:27,datasets\connect-4\models\FEDOT_SAPopBasedOptimizerVer217012023\8b962dc4-6af4-4704-8b06-41df4624c9b5.json,datasets\connect-4\histories\FEDOT_SAPopBasedOptimizerVer217012023\8b962dc4-6af4-4704-8b06-41df4624c9b5.json,-0.788,-0.923,-0.813,0.478,-0.697,0.7979111280292273,14949.023934713565,classification,"(/n_resample_{'balance': 'expand_minority', 'replace': False, 'balance_ratio': 1};)/n_mlp",14400,240,0
181,150,covertype,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:56:36,datasets\covertype\models\FEDOT_SAPopBasedOptimizerVer217012023\4c81d3dc-0936-44b1-889a-5b285d31d82b.json,datasets\covertype\histories\FEDOT_SAPopBasedOptimizerVer217012023\4c81d3dc-0936-44b1-889a-5b285d31d82b.json,-0.973,-0.998,-0.973,0.09,-0.962,3.955262102885172,17745.449417002033,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'criterion': 'gini', 'max_features': 0.4999339566821666, 'min_samples_split': 4, 'min_samples_leaf': 1, 'bootstrap': False}",14400,240,0
182,41163,dilbert,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:56:50,datasets\dilbert\models\FEDOT_SAPopBasedOptimizerVer217012023\6baa706b-d6d1-41f0-af52-565485aa803a.json,datasets\dilbert\histories\FEDOT_SAPopBasedOptimizerVer217012023\6baa706b-d6d1-41f0-af52-565485aa803a.json,-0.973,-0.999,-0.973,0.07,-0.974,1.9568236859049648,8293.561327588046,classification,(/n_scaling;)/n_mlp,14400,240,0
183,41167,dionis,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 09:46:10,datasets\dionis\models\FEDOT_SAPopBasedOptimizerVer217012023\6ad3ccb6-ca85-4f70-bc42-311f1f0334e4.json,datasets\dionis\histories\FEDOT_SAPopBasedOptimizerVer217012023\6ad3ccb6-ca85-4f70-bc42-311f1f0334e4.json,-0.904,-0.998,-0.904,0.733,-0.906,12.032814081991091,20525.51065869094,classification,"(/n_normalization;;/n_pca_{'svd_solver': 'full', 'n_components': 0.7};;/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': True, 'criterion': 'entropy', 'max_features': 0.055248493592669395, 'min_samples_leaf': 6, 'min_samples_split': 3}",14400,240,0
184,41164,fabert,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:54:30,datasets\fabert\models\FEDOT_SAPopBasedOptimizerVer217012023\a9b90376-ae2c-4b8e-a7e6-834a90687eb5.json,datasets\fabert\histories\FEDOT_SAPopBasedOptimizerVer217012023\a9b90376-ae2c-4b8e-a7e6-834a90687eb5.json,-0.715,-0.939,-0.721,0.769,-0.7,1.3296744860708714,14900.923568701372,classification,"(/n_scaling;)/n_lgbm_{'num_leaves': 223, 'colsample_bytree': 0.8326516221081006, 'subsample': 0.7323539236906349, 'subsample_freq': 10, 'learning_rate': 0.04005502854915656, 'n_estimators': 100, 'class_weight': 'balanced', 'reg_alpha': 1.386501565236753e-07, 'reg_lambda': 2.475508010770301e-07}",14400,240,0
185,40996,fashion-mnist,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:47,datasets\fashion-mnist\models\FEDOT_SAPopBasedOptimizerVer217012023\1a267597-cbd1-47f3-84de-66584a1e5886.json,datasets\fashion-mnist\histories\FEDOT_SAPopBasedOptimizerVer217012023\1a267597-cbd1-47f3-84de-66584a1e5886.json,-0.886,-0.992,-0.887,0.335,-0.887,26.791552326641977,16517.013031863607,classification,"(/n_scaling;)/n_lgbm_{'num_leaves': 32, 'colsample_bytree': 0.8, 'subsample': 0.8, 'subsample_freq': 10, 'learning_rate': 0.03, 'n_estimators': 100, 'class_weight': 'balanced', 'reg_alpha': 3.056812179109068e-08, 'reg_lambda': 0.0003302182842081479}",14400,240,0
186,41159,guillermo,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:56:47,datasets\guillermo\models\FEDOT_SAPopBasedOptimizerVer217012023\47e45f0f-7419-420a-9344-9c93b101211a.json,datasets\guillermo\histories\FEDOT_SAPopBasedOptimizerVer217012023\47e45f0f-7419-420a-9344-9c93b101211a.json,-0.852,-0.918,-0.852,0.37,-0.871,26.05532157793641,17090.765289381146,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'criterion': 'entropy', 'max_features': 0.05925912292262321, 'min_samples_split': 4, 'min_samples_leaf': 2, 'bootstrap': False}",14400,240,0
187,41169,helena,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 10:59:36,datasets\helena\models\FEDOT_SAPopBasedOptimizerVer217012023\e1e79d60-c7f6-44de-a9f0-a29b1f2971dc.json,datasets\helena\histories\FEDOT_SAPopBasedOptimizerVer217012023\e1e79d60-c7f6-44de-a9f0-a29b1f2971dc.json,-0.311,-0.887,-0.355,3.188,-0.26,0.2333072181791067,19827.55809629592,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'criterion': 'entropy', 'max_features': 0.5386565757228404, 'min_samples_split': 5, 'min_samples_leaf': 8, 'bootstrap': True}",14400,240,0
188,4532,higgs,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:36,datasets\higgs\models\FEDOT_SAPopBasedOptimizerVer217012023\90ee7e9b-5a57-4c3e-9345-e372ea077cdd.json,datasets\higgs\histories\FEDOT_SAPopBasedOptimizerVer217012023\90ee7e9b-5a57-4c3e-9345-e372ea077cdd.json,-0.728,-0.805,-0.728,0.539,-0.727,0.7411424107849598,15534.751168384217,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.26238821491298964, 'min_samples_leaf': 11, 'min_samples_split': 7}",14400,240,0
189,41168,jannis,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:33,datasets\jannis\models\FEDOT_SAPopBasedOptimizerVer217012023\98922c05-0c81-4dd8-877f-c8b8b0f7e17a.json,datasets\jannis\histories\FEDOT_SAPopBasedOptimizerVer217012023\98922c05-0c81-4dd8-877f-c8b8b0f7e17a.json,-0.716,-0.877,-0.721,0.681,-0.672,0.3102423790842294,14635.84460517019,classification,"(/n_scaling;)/n_lgbm_{'num_leaves': 113, 'colsample_bytree': 0.8596362749127584, 'subsample': 0.8586055111790749, 'subsample_freq': 10, 'learning_rate': 0.049505685107321055, 'n_estimators': 100, 'reg_alpha': 2.6706286285542585e-06, 'reg_lambda': 0.013634614432597902}",14400,240,0
190,41143,jasmine,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:54:07,datasets\jasmine\models\FEDOT_SAPopBasedOptimizerVer217012023\1a4076c1-da06-4922-93bc-19fdcdd008bd.json,datasets\jasmine\histories\FEDOT_SAPopBasedOptimizerVer217012023\1a4076c1-da06-4922-93bc-19fdcdd008bd.json,-0.823,-0.886,-0.823,0.39,-0.842,0.0828020423650741,14407.178344648331,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.0954868151285948, 'min_samples_leaf': 1, 'min_samples_split': 5}",14400,240,0
191,41027,jungle_chess_2pcs_raw_endgame_complete,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:14,datasets\jungle_chess_2pcs_raw_endgame_complete\models\FEDOT_SAPopBasedOptimizerVer217012023\389bc683-1faa-4e69-8bd0-5f5a4460023a.json,datasets\jungle_chess_2pcs_raw_endgame_complete\histories\FEDOT_SAPopBasedOptimizerVer217012023\389bc683-1faa-4e69-8bd0-5f5a4460023a.json,-0.97,-0.998,-0.97,0.08,-0.954,0.0866995342075824,14751.08588482812,classification,"(/n_isolation_forest_class_{'bootstrap': False, 'max_features': 0.291456715784144, 'max_samples': 0.5789382402392669};)/n_mlp",14400,240,0
192,1067,kc1,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:54:13,datasets\kc1\models\FEDOT_SAPopBasedOptimizerVer217012023\7a5df92c-fdfd-42c3-9ba3-b404f3da6b8e.json,datasets\kc1\histories\FEDOT_SAPopBasedOptimizerVer217012023\7a5df92c-fdfd-42c3-9ba3-b404f3da6b8e.json,-0.877,-0.865,-0.877,0.298,-0.775,0.0447082687169313,14409.45676603727,classification,"(((/n_scaling;)/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'logcosh', 'n_components': 14};)/n_normalization;)/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.05030130013616475, 'min_samples_leaf': 2, 'min_samples_split': 6}",14400,240,0
193,1111,kddcup09_appetency,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:53,datasets\kddcup09_appetency\models\FEDOT_SAPopBasedOptimizerVer217012023\53131995-66aa-484e-b104-d2d11c8343aa.json,datasets\kddcup09_appetency\histories\FEDOT_SAPopBasedOptimizerVer217012023\53131995-66aa-484e-b104-d2d11c8343aa.json,-0.982,-0.838,-0.982,0.075,-0.491,1.0465298565104604,14493.84125208482,classification,"(/n_scaling;)/n_lgbm_{'num_leaves': 7, 'colsample_bytree': 0.9864029138058034, 'subsample': 0.6776022833359899, 'subsample_freq': 10, 'learning_rate': 0.04724400001645171, 'n_estimators': 100, 'reg_alpha': 2.9653361976482404e-05, 'reg_lambda': 0.0005128780319488123}",14400,240,0
194,3,kr-vs-kp,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:54:23,datasets\kr-vs-kp\models\FEDOT_SAPopBasedOptimizerVer217012023\7961c570-8cd7-429f-82a0-fdf000d5dd23.json,datasets\kr-vs-kp\histories\FEDOT_SAPopBasedOptimizerVer217012023\7961c570-8cd7-429f-82a0-fdf000d5dd23.json,-0.991,-1.0,-0.991,0.073,-0.991,0.0677930731326341,14416.798358172178,classification,((/n_fast_ica_{'whiten': 'unit-variance'};;/n_normalization;;/n_scaling;)/n_scaling;)/n_rf_{'n_jobs': -1},14400,240,0
195,12,mfeat-factors,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 10:10:24,datasets\mfeat-factors\models\FEDOT_SAPopBasedOptimizerVer217012023\7d60fbdb-9c84-443d-baf8-2f27fc81a969.json,datasets\mfeat-factors\histories\FEDOT_SAPopBasedOptimizerVer217012023\7d60fbdb-9c84-443d-baf8-2f27fc81a969.json,-0.98,-1.0,-0.98,0.063,-0.981,0.0898572858422994,14420.92239448335,classification,(((/n_poly_features;)/n_fast_ica_{'whiten': 'unit-variance'};;/n_poly_features;)/n_scaling;)/n_logit_{'C': 0.5550967654689817},14400,240,0
196,41150,miniboone,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:20,datasets\miniboone\models\FEDOT_SAPopBasedOptimizerVer217012023\e2632d5f-5ee9-4a05-8db0-6eea2c962b7e.json,datasets\miniboone\histories\FEDOT_SAPopBasedOptimizerVer217012023\e2632d5f-5ee9-4a05-8db0-6eea2c962b7e.json,-0.936,-0.98,-0.936,0.17,-0.92,0.5311912503093481,16804.961346179247,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'criterion': 'entropy', 'max_features': 0.28962654669612303, 'min_samples_split': 3, 'min_samples_leaf': 9, 'bootstrap': False}",14400,240,0
197,1486,nomao,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:11,datasets\nomao\models\FEDOT_SAPopBasedOptimizerVer217012023\753b7a8e-bfdd-4e97-b3cb-5fbbca59b482.json,datasets\nomao\histories\FEDOT_SAPopBasedOptimizerVer217012023\753b7a8e-bfdd-4e97-b3cb-5fbbca59b482.json,-0.969,-0.994,-0.969,0.1,-0.963,0.9720084760338068,14541.840686935931,classification,(/n_scaling;)/n_rf_{'n_jobs': -1},14400,240,0
198,23517,numerai28.6,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:24,datasets\numerai28.6\models\FEDOT_SAPopBasedOptimizerVer217012023\4397c7f8-cb7a-4722-a2d7-423952b4c81a.json,datasets\numerai28.6\histories\FEDOT_SAPopBasedOptimizerVer217012023\4397c7f8-cb7a-4722-a2d7-423952b4c81a.json,-0.52,-0.524,-0.52,0.692,-0.52,0.0993739524856209,6803.971873190254,classification,(/n_scaling;)/n_logit,14400,240,0
199,41161,riccardo,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:56:45,datasets\riccardo\models\FEDOT_SAPopBasedOptimizerVer217012023\4e7331cf-0918-4abb-be96-e59afe415704.json,datasets\riccardo\histories\FEDOT_SAPopBasedOptimizerVer217012023\4e7331cf-0918-4abb-be96-e59afe415704.json,-0.95,-0.988,-0.95,0.186,-0.952,8.891607725992799,20870.90532489913,classification,"((/n_resample_{'balance': 'expand_minority', 'replace': False, 'balance_ratio': 1};)/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': True, 'criterion': 'gini', 'max_features': 0.3273845573056907, 'min_samples_leaf': 2, 'min_samples_split': 4}",14400,240,0
200,41165,robert,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:49,datasets\robert\models\FEDOT_SAPopBasedOptimizerVer217012023\0b7e452c-5765-4e03-8a1c-e1731bf1718c.json,datasets\robert\histories\FEDOT_SAPopBasedOptimizerVer217012023\0b7e452c-5765-4e03-8a1c-e1731bf1718c.json,-0.459,-0.839,-0.463,1.699,-0.462,5.552862928248942,18094.26433067862,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'criterion': 'gini', 'max_features': 0.46156999731644865, 'min_samples_split': 7, 'min_samples_leaf': 5, 'bootstrap': True}",14400,240,0
201,42344,sf-police-incidents,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:56:31,datasets\sf-police-incidents\models\FEDOT_SAPopBasedOptimizerVer217012023\83efe754-c71e-449d-a08f-82a2918eb4b4.json,datasets\sf-police-incidents\histories\FEDOT_SAPopBasedOptimizerVer217012023\83efe754-c71e-449d-a08f-82a2918eb4b4.json,-0.877,-0.707,-0.877,0.353,-0.685,16.70998762315139,16002.820106649306,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'criterion': 'entropy', 'max_features': 0.34250849157353813, 'min_samples_split': 7, 'min_samples_leaf': 3, 'bootstrap': False}",14400,240,0
202,40685,shuttle,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:29,datasets\shuttle\models\FEDOT_SAPopBasedOptimizerVer217012023\939f5eba-5659-4acc-a4d2-97c80c6c3d1e.json,datasets\shuttle\histories\FEDOT_SAPopBasedOptimizerVer217012023\939f5eba-5659-4acc-a4d2-97c80c6c3d1e.json,-1.0,-1.0,-1.0,0.001,-0.992,0.2016635267063975,14599.704562015831,classification,(/n_dt;;/n_poly_features;;/n_qda;;/n_rf_{'n_jobs': -1};)/n_rf_{'n_jobs': -1},14400,240,0
203,41146,sylvine,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:54:10,datasets\sylvine\models\FEDOT_SAPopBasedOptimizerVer217012023\82ef4d4b-e0c9-4d6c-8139-ae0aff134b56.json,datasets\sylvine\histories\FEDOT_SAPopBasedOptimizerVer217012023\82ef4d4b-e0c9-4d6c-8139-ae0aff134b56.json,-0.945,-0.986,-0.945,0.202,-0.949,0.0154330413788557,14425.316799327731,classification,"((/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'logcosh', 'n_components': 6};;/n_normalization;)/n_scaling;;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'logcosh', 'n_components': 6};)/n_lgbm_{'num_leaves': 114, 'colsample_bytree': 0.5330590622450975, 'subsample': 0.9843492299233215, 'subsample_freq': 10, 'learning_rate': 0.11838535366731048, 'n_estimators': 100, 'reg_alpha': 1.7143701338898925e-05, 'reg_lambda': 0.00026367741824931884}",14400,240,0
204,41166,volkert,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:55:39,datasets\volkert\models\FEDOT_SAPopBasedOptimizerVer217012023\99b76933-5bbe-4b07-9403-d9bc1332b801.json,datasets\volkert\histories\FEDOT_SAPopBasedOptimizerVer217012023\99b76933-5bbe-4b07-9403-d9bc1332b801.json,-0.669,-0.935,-0.679,0.936,-0.711,0.7240134188905358,16759.892276679166,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.3646486516581169, 'min_samples_leaf': 5, 'min_samples_split': 8}",14400,240,0
205,1110,kddcup99_full,FEDOT_SAPopBasedOptimizerVer217012023,2023-01-20 05:56:31,datasets\kddcup99_full\models\FEDOT_SAPopBasedOptimizerVer217012023\7c93d78a-1c35-44c7-ba84-b52a239a908f.json,datasets\kddcup99_full\histories\FEDOT_SAPopBasedOptimizerVer217012023\7c93d78a-1c35-44c7-ba84-b52a239a908f.json,-1.0,-0.5,-1.0,1.0,-0.8,60.986668637022376,20790.39758178592,classification,/n_rf_{'n_jobs': -1},14400,240,0
206,41138,apsfailure,FEDOT_SAPostProcAppearanceVer208122022,2022-12-09 16:18:27,datasets\apsfailure\models\FEDOT_SAPostProcAppearanceVer208122022\22f252fe-449d-4ef4-9fa6-2b8badde829b.json,datasets\apsfailure\histories\FEDOT_SAPostProcAppearanceVer208122022\22f252fe-449d-4ef4-9fa6-2b8badde829b.json,-0.994,-0.989,-0.994,0.026,-0.96,1.6782173793762922,22906.76639587246,classification,"(/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.541377701964047, 'min_samples_leaf': 12, 'min_samples_split': 2}",14400,240,0
207,40981,australian,FEDOT_SAPostProcAppearanceVer208122022,2022-12-09 16:18:24,datasets\australian\models\FEDOT_SAPostProcAppearanceVer208122022\a9f5c48b-19b1-4b2c-a0bc-195d600163df.json,datasets\australian\histories\FEDOT_SAPostProcAppearanceVer208122022\a9f5c48b-19b1-4b2c-a0bc-195d600163df.json,-0.884,-0.93,-0.884,0.315,-0.883,0.0229983953759074,14418.23722033482,classification,"((/n_poly_features_{'degree': 2, 'interaction_only': False};)/n_scaling;;/n_normalization;)/n_lgbm_{'num_leaves': 178, 'colsample_bytree': 0.49093167290940987, 'subsample': 0.5667157404698374, 'subsample_freq': 10, 'learning_rate': 0.03480576293248995, 'n_estimators': 100, 'class_weight': 'balanced', 'reg_alpha': 1.6980800096778795e-05, 'reg_lambda': 2.071247504149325e-06}",14400,240,0
208,1468,cnae-9,FEDOT_SAPostProcAppearanceVer208122022,2022-12-09 16:18:28,datasets\cnae-9\models\FEDOT_SAPostProcAppearanceVer208122022\5ce07cf4-e459-48a0-b0f3-981f1a87ce57.json,datasets\cnae-9\histories\FEDOT_SAPostProcAppearanceVer208122022\5ce07cf4-e459-48a0-b0f3-981f1a87ce57.json,-0.944,-0.996,-0.944,0.227,-0.946,0.537122705951333,14751.299835285172,classification,"(((/n_poly_features_{'degree': 4, 'interaction_only': False};)/n_scaling;)/n_normalization;;(/n_poly_features_{'degree': 4, 'interaction_only': False};)/n_scaling;;/n_poly_features_{'degree': 2, 'interaction_only': True};)/n_mlp",14400,240,0
209,1591,connect-4,FEDOT_SAPostProcAppearanceVer208122022,2022-12-12 03:20:09,datasets\connect-4\models\FEDOT_SAPostProcAppearanceVer208122022\5ddf5dac-14dc-46f8-b047-57627031cedc.json,datasets\connect-4\histories\FEDOT_SAPostProcAppearanceVer208122022\5ddf5dac-14dc-46f8-b047-57627031cedc.json,-0.784,-0.911,-0.81,0.504,-0.686,1.3802170734852552,17784.048092124984,classification,"(/n_poly_features_{'degree': 5, 'interaction_only': False};)/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.3879261144556787, 'min_samples_leaf': 3, 'min_samples_split': 10}",14400,240,0
210,31,credit-g,FEDOT_SAPostProcAppearanceVer208122022,2022-12-09 16:18:22,datasets\credit-g\models\FEDOT_SAPostProcAppearanceVer208122022\ed6b4210-0ba0-4177-832e-3e72f981c80d.json,datasets\credit-g\histories\FEDOT_SAPostProcAppearanceVer208122022\ed6b4210-0ba0-4177-832e-3e72f981c80d.json,-0.8,-0.848,-0.8,0.46,-0.765,0.2280944692902267,14450.452383430676,classification,"(((((/n_scaling;)/n_pca_{'svd_solver': 'full', 'n_components': 0.5301119217205349};;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'logcosh', 'n_components': 16};;/n_normalization;)/n_bernb;;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'logcosh', 'n_components': 16};;/n_normalization;;/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': True, 'criterion': 'entropy', 'max_features': 0.15178494951818078, 'min_samples_leaf': 1, 'min_samples_split': 6};;((/n_scaling;)/n_pca_{'svd_solver': 'full', 'n_components': 0.5301119217205349};;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'logcosh', 'n_components': 16};;/n_normalization;)/n_bernb;;(/n_scaling;)/n_pca_{'svd_solver': 'full', 'n_components': 0.5301119217205349};;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'logcosh', 'n_components': 16};;/n_normalization;;/n_scaling;)/n_isolation_forest_class_{'bootstrap': False, 'max_features': 0.6270625512053946, 'max_samples': 0.1820663243140028};;(((/n_scaling;)/n_pca_{'svd_solver': 'full', 'n_components': 0.5301119217205349};;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'logcosh', 'n_components': 16};;/n_normalization;)/n_bernb;;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'logcosh', 'n_components': 16};;/n_normalization;;/n_scaling;)/n_rf_{'n_jobs': -1, 'bootstrap': True, 'criterion': 'entropy', 'max_features': 0.15178494951818078, 'min_samples_leaf': 1, 'min_samples_split': 6};;(/n_scaling;)/n_pca_{'svd_solver': 'full', 'n_components': 0.5301119217205349};;/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'logcosh', 'n_components': 16};;/n_normalization;)/n_logit_{'C': 0.8855977007969752}",14400,240,0
211,41164,fabert,FEDOT_SAPostProcAppearanceVer208122022,2022-12-12 03:20:20,datasets\fabert\models\FEDOT_SAPostProcAppearanceVer208122022\5ac4d053-c549-400c-a6e5-67cc385d770c.json,datasets\fabert\histories\FEDOT_SAPostProcAppearanceVer208122022\5ac4d053-c549-400c-a6e5-67cc385d770c.json,-0.442,-0.797,-0.478,1.356,-0.519,2.1785274408757687,15868.808915263042,classification,"((/n_scaling;)/n_fast_ica_{'whiten': 'unit-variance', 'fun': 'cube', 'n_components': 18};)/n_rf_{'n_jobs': -1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.17853618065266347, 'min_samples_leaf': 3, 'min_samples_split': 2}",14400,240,0
