task_id,pipeline_id,y
M4_Y10908,11,-1617.4147883302267
M4_Y10908,26,-1276.2927550153886
M4_Y10908,13,-1802.2314814247002
M4_Y10908,14,-1494.0301355604458
M4_Y10908,1222,-745.2422918054174
M4_Y10908,357,-745.3691787838707
M4_Y10908,17,-745.2493393797916
M4_Y10908,18,-665.2442991887535
M4_Y10908,2892,-745.2503980549932
M4_Y10908,4425,-1022.6362368112888
M4_Y10908,300,-813.4026590122995
M4_Y10908,21,-676.7208919875637
M4_Y10908,166,-553.2331037626396
M4_Y10908,4426,-512.2479168657627
M4_Y10908,22,-1309.528080607831
M4_Y10908,37,-3678.3844669293885
M4_Y10908,46,-937.5500673866497
M4_Y11035,4427,-293.92199610170655
M4_Y11035,4428,-326.2257592087462
M4_Y11035,33,-321.33230664099995
M4_Y11035,247,-326.44031047610343
M4_Y11035,1365,-271.72574345371333
M4_Y11035,562,-238.53602540191716
M4_Y11035,28,-319.54326878096964
M4_Y11035,23,-381.8160923781125
M4_Y11035,1279,-267.47141119575804
M4_Y11035,2661,-257.3279215982131
M4_Y11035,31,-1063.0428939412193
M4_Y11035,4,-401.4526607509795
M4_Y11035,6,-1006.6768080465238
M4_Y11035,52,-314.9954007600746
M4_Y11035,44,-341.89289620669774
M4_Y11035,41,-373.8869314378345
M4_Y11035,35,-187.25548729017407
M4_Y11035,4429,-188.89562949886448
M4_Y11035,7,-327.92592256340197
M4_Y11035,8,-283.26268074277334
M4_Y11035,25,-189.74550827877215
M4_Y11035,181,-189.25674071731538
M4_Y11035,4430,-177.4339587613523
M4_Y11035,4431,-189.2287405093901
M4_Y11035,4432,-189.24607697777915
M4_Y11035,4433,-189.25900946457557
M4_Y11035,4434,-189.2589646815953
M4_Y11035,364,-273.5917345273182
M4_Y11035,4435,-308.9553307022974
M4_Y11035,4436,-273.495835017829
M4_Y11035,4437,-273.4958773952331
M4_Y11035,4438,-159.61888284415687
M4_Y11035,4097,-319.7492367071063
M4_Y11035,570,-305.5889680525834
M4_Y11035,217,-189.22738148556417
M4_Y11035,2494,-189.22874050938978
M4_Y11035,185,-126.10175382435453
M4_Y11035,10,-126.1017314450763
M4_Y11035,222,-126.1017837041046
M4_Y11035,223,-126.10124021001914
M4_Y11035,38,-252.9979638003517
M4_Y11035,1841,-89.41067183944762
M4_Y11035,689,-173.1918475272616
M4_Y11035,4098,-162.285335859372
M4_Y11035,691,-193.93471529272983
M4_Y11035,173,-165.52264925424743
M4_Y11035,4439,-161.74116503728925
M4_Y11035,626,-257.3278456395558
M4_Y11035,752,-724.9181161935782
M4_Y11035,63,-400.19006396422344
M4_Y11035,26,-1050.1136708209322
M4_Y11035,13,-1050.6375735052477
M4_Y11035,14,-389.9912118532245
M4_Y11035,3000,-390.0669913726266
M4_Y11035,271,-82.1548903040704
M4_Y11035,357,-189.1439810163371
M4_Y11035,116,-168.95305728897003
M4_Y11035,17,-378.681489041507
M4_Y11035,18,-378.68432816959086
M4_Y11035,19,-168.9940083250262
M4_Y11035,71,-168.89033326476923
M4_Y11035,2519,-310.27001815622896
M4_Y11035,616,-333.84984865467885
M4_Y11035,32,-326.22594036444536
M4_Y11035,143,-255.4122301618806
M4_Y11035,144,-184.02579380865006
M4_Y11035,4440,-207.57164303134218
M4_Y11035,4441,-126.10129584821026
M4_Y11035,22,-146.16446382424633
M4_Y11035,46,-380.8988577426823
M4_Y11041,123,-344.90026958883135
M4_Y11041,4126,-370.59989081030307
M4_Y11041,147,-327.32783181999594
M4_Y11041,902,-354.60676555501874
M4_Y11041,167,-403.4868821476332
M4_Y11041,0,-390.11764865526777
M4_Y11041,4204,-380.4922587734826
M4_Y11041,98,-460.0480743286782
M4_Y11041,1279,-208.85442102526324
M4_Y11041,40,-507.931995021278
M4_Y11041,4442,-196.49473361176067
M4_Y11041,169,-221.6688578355077
M4_Y11041,297,-343.86552780985545
M4_Y11041,3,-1157.5287440304808
M4_Y11041,4,-433.0824669854325
M4_Y11041,52,-609.9886952504395
M4_Y11041,44,-554.5922827077633
M4_Y11041,41,-613.0700789197487
M4_Y11041,8,-249.34130586635433
M4_Y11041,4443,-210.11098135769794
M4_Y11041,364,-210.11001088361613
M4_Y11041,2093,-210.11511537461504
M4_Y11041,4444,-277.9592658901791
M4_Y11041,289,-200.92242172615104
M4_Y11041,69,-613.0768495994901
M4_Y11041,14,-443.4154938220062
M4_Y11041,15,-2352.056884240906
M4_Y11041,116,-210.86683529137915
M4_Y11041,18,-487.16321809858067
M4_Y11041,187,-210.10997733008656
M4_Y11041,4445,-210.11509681752537
M4_Y11041,19,-201.3642397309342
M4_Y11041,71,-210.1140502871727
M4_Y11041,4083,-210.1151152688229
M4_Y11041,143,-210.11892631325182
M4_Y11041,144,-210.11531717257833
M4_Y11041,22,-186.1927336578425
M4_Y11041,46,-466.7018543347715
M4_Y11041,385,-431.44131088882733
M4_Y11041,99,-402.1519011393935
M4_Y11041,212,-403.3860054723323
M4_Y1107,23,-1419.5064320462513
M4_Y1107,67,-1268.5412702740268
M4_Y1107,31,-1216.5881402735233
M4_Y1107,59,-1219.0386641499556
M4_Y1107,24,-1218.7426493275013
M4_Y1107,4,-1218.7224991915612
M4_Y1107,2500,-1071.9527414285458
M4_Y1107,35,-1181.3392735089612
M4_Y1107,45,-1183.4918293750877
M4_Y1107,203,-1095.3545759086203
M4_Y1107,7,-1166.6105724164374
M4_Y1107,8,-1183.4265414866377
M4_Y1107,10,-1296.1838185265835
M4_Y1107,322,-819.4735644253769
M4_Y1107,53,-847.9397583456845
M4_Y1107,4446,-1175.250938945923
M4_Y1107,2523,-1183.4821204531434
M4_Y1107,3390,-981.1206396604565
M4_Y1107,161,-879.9321092492881
M4_Y1107,671,-913.2460238500761
M4_Y1107,672,-847.9397583456845
M4_Y1107,1476,-995.5393170693396
M4_Y1107,674,-1106.742830815323
M4_Y1107,4447,-958.2170976908361
M4_Y1107,26,-1877.2898690971087
M4_Y1107,13,-1879.8852081309253
M4_Y1107,14,-1877.213717926087
M4_Y1107,357,-1182.8556947162895
M4_Y1107,17,-1183.4756473171492
M4_Y1107,18,-1183.4734692687505
M4_Y1107,4448,-751.8284988578938
M4_Y1107,21,-871.0762145751711
M4_Y1107,4449,-1114.2078903773263
M4_Y1107,4450,-1147.9760866117542
M4_Y1107,2722,-1148.9023511844364
M4_Y1107,4451,-1133.3593043991732
M4_Y1107,4452,-960.223810346627
M4_Y1107,4453,-1050.6922475602958
M4_Y1107,4454,-950.2223506189295
M4_Y1107,4455,-960.223810346627
M4_Y1107,4456,-959.4872809780813
M4_Y1107,3200,-959.4629319474489
M4_Y1107,4457,-917.826488015632
M4_Y1107,4458,-1001.0356395263374
M4_Y1107,4459,-959.4872809780804
M4_Y1107,2106,-953.948207176652
M4_Y1107,22,-1300.4989322710837
M4_Y1107,46,-1638.4900679766906
M4_Y11106,764,-150.88125039812545
M4_Y11106,0,-103.50605419631775
M4_Y11106,98,-150.881158885356
M4_Y11106,458,-172.6266093142592
M4_Y11106,489,-167.40902667004588
M4_Y11106,23,-153.1741626408228
M4_Y11106,67,-173.9118177140142
M4_Y11106,24,-1309.4297523331732
M4_Y11106,4,-192.59665001340898
M4_Y11106,52,-109.44706578220054
M4_Y11106,7,-154.1306740014198
M4_Y11106,8,-101.85056874503046
M4_Y11106,4460,-75.83481221100568
M4_Y11106,108,-178.14397716226532
M4_Y11106,138,-75.93540525501577
M4_Y11106,1386,-75.93635840307942
M4_Y11106,4461,-101.98208860121181
M4_Y11106,2924,-92.34036971772127
M4_Y11106,4462,-86.68085708261776
M4_Y11106,4463,-75.93688459907187
M4_Y11106,4464,-75.9357218031914
M4_Y11106,4465,-127.98428694719829
M4_Y11106,4466,-102.32122248333522
M4_Y11106,4467,-122.0480959896869
M4_Y11106,4468,-96.9901486215684
M4_Y11106,4469,-67.81286175639634
M4_Y11106,4470,-122.0487766748144
M4_Y11106,4471,-165.27886807684058
M4_Y11106,626,-116.601521754356
M4_Y11106,13,-104.6661296985323
M4_Y11106,14,-102.00042212597857
M4_Y11106,15,-1275.164275697721
M4_Y11106,1222,-109.38883948719125
M4_Y11106,357,-101.84964658821183
M4_Y11106,4472,-75.83072330666053
M4_Y11106,1940,-75.83551493824594
M4_Y11106,116,-75.9327917915433
M4_Y11106,18,-101.84974740221227
M4_Y11106,21,-91.74632669095867
M4_Y11106,78,-120.71074241066258
M4_Y11106,144,-75.93719684681516
M4_Y11106,22,-75.9307643347605
M4_Y11106,37,-206.72837900167045
M4_Y11116,133,-569.3047665966272
M4_Y11116,291,-1590.0659978441147
M4_Y11116,1295,-659.0291696435595
M4_Y11116,4473,-1590.0490368336814
M4_Y11116,4474,-1584.9044701479343
M4_Y11116,4475,-1194.5661274557315
M4_Y11116,4476,-1584.818726489983
M4_Y11116,407,-1584.8187210118324
M4_Y11116,1690,-1007.3255973726381
M4_Y11116,4477,-666.4233142398784
M4_Y11116,4478,-766.157485173553
M4_Y11116,55,-2277.8321898656313
M4_Y11116,4479,-762.6086774350199
M4_Y11116,855,-736.8595700427195
M4_Y11116,4480,-672.014186324287
M4_Y11116,4481,-661.4458545655864
M4_Y11116,4482,-669.386258446891
M4_Y11116,641,-766.158076777169
M4_Y11116,31,-825.7515487955856
M4_Y11116,4483,-638.369601841973
M4_Y11116,2709,-669.3671220831344
M4_Y11116,74,-825.7025196013661
M4_Y11116,392,-1151.7137086455512
M4_Y11116,4484,-738.5265937518669
M4_Y11116,1,-766.1580480664682
M4_Y11116,582,-1876.435081762712
M4_Y11116,643,-766.1581034931578
M4_Y11116,644,-766.1581034931584
M4_Y11116,4485,-766.1581032246081
M4_Y11116,645,-766.1581025932838
M4_Y11116,24,-1905.2064402785616
M4_Y11116,4,-1076.8913857738116
M4_Y11116,5,-1875.4676352530464
M4_Y11116,4486,-638.3696018380911
M4_Y11116,3025,-638.3696505636356
M4_Y11116,4487,-638.3695989499552
M4_Y11116,4488,-674.786940364678
M4_Y11116,4489,-703.8184295588125
M4_Y11116,3026,-638.369674837761
M4_Y11116,41,-1584.4745961464114
M4_Y11116,8,-1406.8938574219153
M4_Y11116,2855,-660.6537589464706
M4_Y11116,4490,-669.3671220831344
M4_Y11116,4491,-669.3671220831344
M4_Y11116,4492,-669.3671220831344
M4_Y11116,108,-2285.1998016446364
M4_Y11116,137,-911.5059631715847
M4_Y11116,727,-1586.476577986577
M4_Y11116,2195,-704.7902339502114
M4_Y11116,4493,-704.7902827092549
M4_Y11116,4494,-704.7902730262094
M4_Y11116,4495,-1293.9793358252966
M4_Y11116,3824,-1293.9793358252966
M4_Y11116,4496,-1584.818768507569
M4_Y11116,4497,-2040.6242306707081
M4_Y11116,9,-2285.199145804958
M4_Y11116,3269,-752.1529400644573
M4_Y11116,4498,-766.1580948735545
M4_Y11116,4499,-753.303481599954
M4_Y11116,2634,-846.5725750790766
M4_Y11116,62,-1535.4646340766042
M4_Y11116,54,-1658.413465986895
M4_Y11116,401,-1584.8836211681653
M4_Y11116,4500,-1584.804206979558
M4_Y11116,13,-8957.287279095344
M4_Y11116,14,-5803.013427264731
M4_Y11116,105,-4341.2762338614375
M4_Y11116,1552,-766.158087905144
M4_Y11116,884,-766.1580589904239
M4_Y11116,4501,-766.1581025932863
M4_Y11116,17,-1406.9176866529704
M4_Y11116,18,-1406.9171574457166
M4_Y11116,3252,-1001.700939589452
M4_Y11116,4502,-662.5814982495282
M4_Y11116,4503,-696.2257816740935
M4_Y11116,78,-1584.8187264899834
M4_Y11116,22,-1955.1247425708377
M4_Y11116,37,-1730.6346535797811
M4_Y11116,46,-2285.8177190936517
M4_Y11123,4504,-60.11770848217809
M4_Y11123,1411,-62.63523216475958
M4_Y11123,112,-75.29490017037453
M4_Y11123,719,-68.2756808030529
M4_Y11123,3,-168.96409983271593
M4_Y11123,4,-127.74893760930422
M4_Y11123,4505,-100.6561123574383
M4_Y11123,5,-204.5377258119051
M4_Y11123,52,-78.4037007660217
M4_Y11123,8,-60.269051682346856
M4_Y11123,4506,-70.85134909618871
M4_Y11123,1720,-49.94303608802548
M4_Y11123,4507,-63.594869420942
M4_Y11123,1721,-65.97690689840047
M4_Y11123,1600,-72.54176440736283
M4_Y11123,432,-69.38389627310532
M4_Y11123,4508,-68.07027055428337
M4_Y11123,4509,-86.16042722312157
M4_Y11123,1151,-59.39308483339801
M4_Y11123,4510,-62.36289406199037
M4_Y11123,43,-52.89473968334639
M4_Y11123,4511,-85.58097612787554
M4_Y11123,4512,-95.05544569978817
M4_Y11123,342,-83.46870843901857
M4_Y11123,4513,-73.56787669833243
M4_Y11123,62,-62.63523216475958
M4_Y11123,4514,-86.4467709537686
M4_Y11123,4334,-76.15096563187275
M4_Y11123,4515,-88.349156004269
M4_Y11123,4516,-73.28737379885659
M4_Y11123,54,-76.15096563187275
M4_Y11123,12,-100.62909729989985
M4_Y11123,26,-573.293286814578
M4_Y11123,14,-128.2325964768346
M4_Y11123,15,-568.6326800404225
M4_Y11123,786,-59.77025685210552
M4_Y11123,107,-54.79047899061326
M4_Y11123,4517,-73.21864887166788
M4_Y11123,253,-56.93223515724637
M4_Y11123,995,-73.93537994988145
M4_Y11123,18,-159.4206676959928
M4_Y11123,78,-73.93537994988145
M4_Y11123,22,-98.0146418088286
M4_Y11123,4518,-71.40513211014085
M4_Y11123,321,-71.40513211014085
M4_Y11123,1161,-65.36148694790889
M4_Y11123,131,-281.01990875285094
M4_Y11123,46,-158.83864219547308
M4_Y11133,57,-2216.9389711101467
M4_Y11133,0,-1917.3842745272725
M4_Y11133,66,-3892.278015254662
M4_Y11133,23,-2910.140578179151
M4_Y11133,170,-1138.4983862049532
M4_Y11133,4,-4425.06943816147
M4_Y11133,52,-3901.066755816072
M4_Y11133,41,-3892.2780176481056
M4_Y11133,35,-1162.3539542619321
M4_Y11133,4191,-516.8492519614724
M4_Y11133,45,-2167.64892871241
M4_Y11133,4519,-302.5645159388888
M4_Y11133,203,-3394.859928164143
M4_Y11133,8,-836.1853933079967
M4_Y11133,114,-292.40998895575206
M4_Y11133,25,-1162.449258822835
M4_Y11133,181,-1162.44920938722
M4_Y11133,4520,-294.9693212122362
M4_Y11133,9,-2167.6476618738516
M4_Y11133,1230,-1132.9782868281507
M4_Y11133,38,-1448.7382587139653
M4_Y11133,626,-1135.2849898553575
M4_Y11133,2903,-1138.5001191273038
M4_Y11133,14,-5227.827112708681
M4_Y11133,17,-1655.4791704576724
M4_Y11133,18,-1162.4492619002042
M4_Y11133,1294,-292.41017067419443
M4_Y11133,4521,-939.2660703892291
M4_Y11133,4522,-1135.2849898936004
M4_Y11133,4523,-1648.6240515641107
M4_Y11133,2097,-1951.595538789562
M4_Y11133,4524,-2251.7133111231847
M4_Y11133,4525,-365.86977862931155
M4_Y11133,22,-2251.71331112328
M4_Y11133,177,-365.8704718756489
M4_Y11133,99,-4298.881840371454
M4_Y11430,275,-5074.443309908847
M4_Y11430,28,-5056.590552646309
M4_Y11430,872,-4909.1669466477315
M4_Y11430,3030,-4892.5407198607645
M4_Y11430,47,-5425.287553050216
M4_Y11430,31,-4909.166335702165
M4_Y11430,2231,-4867.241330964485
M4_Y11430,3,-4841.824305765404
M4_Y11430,1426,-4948.764807077145
M4_Y11430,59,-4920.944728863607
M4_Y11430,4,-4890.4467374468595
M4_Y11430,1697,-4890.448466171488
M4_Y11430,388,-4920.944847027033
M4_Y11430,8,-5120.122279330332
M4_Y11430,298,-1.685779249577046e+17
M4_Y11430,48,-5451.575026988339
M4_Y11430,75,-3.915305873120194e+16
M4_Y11430,25,-6100.883472944786
M4_Y11430,10,-7322.597974951382
M4_Y11430,53,-5609.707312606544
M4_Y11430,305,-4921.952997642701
M4_Y11430,1179,-4958.64483515263
M4_Y11430,69,-5012.425348523852
M4_Y11430,11,-7358.412467509693
M4_Y11430,4526,-4929.91188502267
M4_Y11430,1636,-4727.874413160152
M4_Y11430,4527,-4727.874677855526
M4_Y11430,77,-4727.859688188713
M4_Y11430,1543,-5012.422192077751
M4_Y11430,26,-4929.909392845095
M4_Y11430,14,-4727.855073231277
M4_Y11430,4528,-4727.846449512139
M4_Y11430,15,-6380.076472612562
M4_Y11430,4529,-4727.874677855525
M4_Y11430,883,-4863.288510169218
M4_Y11430,324,-4920.944866444804
M4_Y11430,93,-4986.588783204348
M4_Y11430,18,-5120.122783778636
M4_Y11430,2898,-4727.856875232768
M4_Y11430,22,-7168.428429340257
M4_Y11572,536,-57.3295273688292
M4_Y11572,1049,-57.3295273688292
M4_Y11572,4530,-57.32893218065639
M4_Y11572,4531,-57.32801718920284
M4_Y11572,1466,-57.255929518085956
M4_Y11572,274,-57.3295273688292
M4_Y11572,57,-57.3295273688292
M4_Y11572,4532,-57.3295273688292
M4_Y11572,4533,-57.3295273688292
M4_Y11572,2199,-57.3295273688292
M4_Y11572,1284,-57.3295273688292
M4_Y11572,1113,-57.3295273688292
M4_Y11572,2200,-57.3295273688292
M4_Y11572,303,-57.3295273688292
M4_Y11572,28,-57.3295273688292
M4_Y11572,147,-57.5904186522273
M4_Y11572,918,-57.3295273688292
M4_Y11572,1515,-57.3295273688292
M4_Y11572,3189,-57.3295081800604
M4_Y11572,66,-57.32433808680014
M4_Y11572,1975,-57.32893060420185
M4_Y11572,1976,-57.32893060420185
M4_Y11572,633,-55.87867445039593
M4_Y11572,4534,-57.32745443670401
M4_Y11572,40,-82.75594266396293
M4_Y11572,304,-103.84879925389052
M4_Y11572,24,-134.64616635283605
M4_Y11572,4,-145.83763975285214
M4_Y11572,52,-57.3295273688292
M4_Y11572,1104,-57.3295273688292
M4_Y11572,41,-57.3295273688292
M4_Y11572,35,-103.81229084125438
M4_Y11572,45,-103.9111188677007
M4_Y11572,203,-57.3295273688292
M4_Y11572,8,-103.34168933754599
M4_Y11572,114,-98.49674581876192
M4_Y11572,4535,-57.3295273688292
M4_Y11572,25,-103.91062173702237
M4_Y11572,108,-103.83096415911248
M4_Y11572,4536,-59.52790165124248
M4_Y11572,4537,-57.21072735947342
M4_Y11572,1720,-53.349424473621724
M4_Y11572,9,-103.84494342269143
M4_Y11572,4538,-57.3295273688292
M4_Y11572,4539,-57.3295273688292
M4_Y11572,1978,-57.3295273688292
M4_Y11572,858,-57.3295273688292
M4_Y11572,1979,-57.3295273688292
M4_Y11572,1980,-60.32232739547945
M4_Y11572,4261,-57.3295273688292
M4_Y11572,38,-96.82458793563838
M4_Y11572,410,-103.85976390608204
M4_Y11572,11,-156.78473620633852
M4_Y11572,63,-137.77333171782223
M4_Y11572,77,-137.6800093640456
M4_Y11572,12,-137.83197178486765
M4_Y11572,13,-176.1671453585792
M4_Y11572,14,-137.6848317096063
M4_Y11572,2447,-57.3295273688292
M4_Y11572,107,-53.349424473621724
M4_Y11572,798,-57.3295273688292
M4_Y11572,1222,-103.83225568701829
M4_Y11572,357,-103.8322373551931
M4_Y11572,4540,-57.3295273688292
M4_Y11572,935,-57.3295273688292
M4_Y11572,4541,-57.3295273688292
M4_Y11572,4542,-64.22083747514158
M4_Y11572,17,-103.83106397495769
M4_Y11572,18,-103.79996672211121
M4_Y11572,1752,-103.89571921534089
M4_Y11572,404,-97.04635759695093
M4_Y11572,300,-103.70294906621915
M4_Y11572,4543,-57.3295273688292
M4_Y12073,66,-172.72328544042153
M4_Y12073,250,-172.72328544042153
M4_Y12073,31,-172.72328544042153
M4_Y12073,3,-172.72328544042153
M4_Y12073,24,-172.72328544042153
M4_Y12073,4,-172.72328544042153
M4_Y12073,119,-8333097903000418.0
M4_Y12073,52,-172.72328544042153
M4_Y12073,41,-172.72328544042153
M4_Y12073,35,-172.72328544042153
M4_Y12073,45,-172.72328544042153
M4_Y12073,89,-172.72328544042153
M4_Y12073,8,-172.72328544042153
M4_Y12073,114,-172.72328544042153
M4_Y12073,11,-172.72328544042153
M4_Y12073,77,-172.72328544042153
M4_Y12073,26,-172.72328544042153
M4_Y12073,14,-172.72328544042153
M4_Y12073,4544,-8030836160789523.0
M4_Y12073,17,-172.72328544042153
M4_Y12073,18,-172.72328544042153
M4_Y12073,21,-172.72328544042153
M4_Y12073,310,-172.72328544042153
M4_Y1219,121,-74.03314357540215
M4_Y1219,1530,-205.17439798670364
M4_Y1219,123,-186.98881235407723
M4_Y1219,293,-138.70566421124832
M4_Y1219,942,-205.83191090172406
M4_Y1219,4545,-205.67805681184993
M4_Y1219,4546,-200.18831968338907
M4_Y1219,147,-211.0283794825021
M4_Y1219,902,-232.029757483063
M4_Y1219,0,-249.27605636720565
M4_Y1219,40,-213.19210861980838
M4_Y1219,304,-235.3052484249457
M4_Y1219,112,-289.7119193090786
M4_Y1219,3005,-335.45436742660445
M4_Y1219,3030,-264.0682120695017
M4_Y1219,29,-299.8056536473531
M4_Y1219,263,-274.8626490079566
M4_Y1219,3,-274.8610434872884
M4_Y1219,59,-274.8643720335209
M4_Y1219,4,-274.8626544805891
M4_Y1219,41,-285.19661513638283
M4_Y1219,35,-235.01379048587245
M4_Y1219,949,-232.01297050961492
M4_Y1219,8,-235.27296363864008
M4_Y1219,298,-1.0226769574358e+16
M4_Y1219,114,-209.45845677286022
M4_Y1219,25,-235.31497423248786
M4_Y1219,4547,-274.86288778230596
M4_Y1219,3546,-235.30529275832095
M4_Y1219,4548,-235.30288061837902
M4_Y1219,217,-235.351374233908
M4_Y1219,1332,-235.35543176161977
M4_Y1219,3726,-235.3554353145278
M4_Y1219,158,-235.35746691751368
M4_Y1219,9,-235.35543506040702
M4_Y1219,4549,-235.34080918279147
M4_Y1219,1556,-235.31676261640064
M4_Y1219,38,-235.3013573298465
M4_Y1219,11,-1686.3972795846248
M4_Y1219,14,-1686.3966894898833
M4_Y1219,15,-442.6574857674135
M4_Y1219,1222,-235.30869429403262
M4_Y1219,4550,-235.30529275832106
M4_Y1219,1769,-231.81487570641318
M4_Y1219,357,-235.34678843355664
M4_Y1219,17,-235.3352703960122
M4_Y1219,18,-235.319613914323
M4_Y1219,549,-274.86289325325413
M4_Y1219,21,-216.40832564691215
M4_Y1219,22,-394.15794636336454
M4_Y1219,46,-726.9240305090963
M4_Y1273,846,-122.90249458876146
M4_Y1273,133,-56.44175120718873
M4_Y1273,273,-81.58747422747538
M4_Y1273,303,-298.2263748796121
M4_Y1273,855,-131.73914130236636
M4_Y1273,31,-310.55437037855836
M4_Y1273,74,-361.54139094577073
M4_Y1273,1425,-277.53439654429854
M4_Y1273,1,-120.2940526549826
M4_Y1273,1298,-241.65272196411712
M4_Y1273,645,-241.65202585330857
M4_Y1273,3,-303.3550141223345
M4_Y1273,59,-310.5679771827974
M4_Y1273,24,-368.97549284181486
M4_Y1273,4,-312.55067036657334
M4_Y1273,45,-132.42951140839088
M4_Y1273,89,-310.57284365015215
M4_Y1273,4551,-132.429738717344
M4_Y1273,1674,-132.42978403993587
M4_Y1273,8,-132.43056593223972
M4_Y1273,25,-132.42996263050472
M4_Y1273,2855,-135.02540805496733
M4_Y1273,108,-132.42994517576884
M4_Y1273,4552,-120.29415327427891
M4_Y1273,1542,-120.2949486613588
M4_Y1273,3746,-308.85900308339643
M4_Y1273,11,-392.49996913963525
M4_Y1273,26,-375.95689146004656
M4_Y1273,14,-342.2262083886918
M4_Y1273,1781,-120.31681164629427
M4_Y1273,1552,-120.29395860637919
M4_Y1273,4553,-120.29412938519384
M4_Y1273,4554,-120.29391232398063
M4_Y1273,4555,-120.29397074129793
M4_Y1273,884,-120.29494866135867
M4_Y1273,17,-132.42971133395795
M4_Y1273,4556,-132.40336134385072
M4_Y1273,18,-132.42977866005745
M4_Y1273,4557,-129.0652483565322
M4_Y1273,2306,-132.39740052835887
M4_Y1273,4558,-132.40422601653617
M4_Y1273,3251,-114.4988193105731
M4_Y1273,4559,-114.49900410455665
M4_Y1273,300,-132.4213115794087
M4_Y1273,4560,-208.74437234480928
M4_Y1273,1801,-252.11296823051376
M4_Y1273,4561,-241.65226669237512
M4_Y1273,22,-437.5418431699137
M4_Y1273,37,-490.6774833639288
M4_Y1273,3707,-285.69935266758563
M4_Y1273,46,-232.6781904739507
M4_Y13269,274,-490.6834659785787
M4_Y13269,28,-589.7019760419071
M4_Y13269,0,-546.3675367077187
M4_Y13269,113,-693.2385399552526
M4_Y13269,66,-451.218843188509
M4_Y13269,249,-522.8450829493116
M4_Y13269,4562,-533.9781873800964
M4_Y13269,4563,-533.9781873800964
M4_Y13269,251,-490.6836312205024
M4_Y13269,1606,-520.56355041835
M4_Y13269,407,-552.6917706895825
M4_Y13269,2513,-522.8450580433347
M4_Y13269,1690,-458.3298059462768
M4_Y13269,1580,-699.8845745424634
M4_Y13269,972,-494.2057491577388
M4_Y13269,1219,-470.24554025848556
M4_Y13269,2098,-490.6834659785787
M4_Y13269,3813,-619.6980672998772
M4_Y13269,906,-492.95886023047296
M4_Y13269,73,-579.05111244914
M4_Y13269,4564,-579.05111244914
M4_Y13269,4565,-586.2120399982521
M4_Y13269,4566,-640.1009968051759
M4_Y13269,908,-545.2167425870965
M4_Y13269,31,-490.6834659785787
M4_Y13269,4,-821.3448239792549
M4_Y13269,5,-1931.3031395025903
M4_Y13269,2122,-1839.4613103573827
M4_Y13269,52,-429.6742929025148
M4_Y13269,41,-451.2192934213836
M4_Y13269,1176,-451.2192934213836
M4_Y13269,45,-490.6834659785787
M4_Y13269,8,-490.6834659785787
M4_Y13269,4567,-490.6834659785787
M4_Y13269,114,-454.3557456131431
M4_Y13269,4568,-490.6834659785787
M4_Y13269,4569,-490.6834659785787
M4_Y13269,4570,-451.2188410402149
M4_Y13269,4571,-490.6834659785787
M4_Y13269,4572,-490.6834659785787
M4_Y13269,217,-490.6834659785787
M4_Y13269,1304,-448.0801569192803
M4_Y13269,655,-469.8000510388296
M4_Y13269,4573,-490.6834659785787
M4_Y13269,4574,-533.6652760230135
M4_Y13269,420,-490.6834659785787
M4_Y13269,76,-490.6834659785787
M4_Y13269,1218,-752.8375600290057
M4_Y13269,1179,-530.8228904407355
M4_Y13269,69,-530.8219681689658
M4_Y13269,4575,-488.2233615853433
M4_Y13269,4576,-561.317241206403
M4_Y13269,401,-534.9912804794805
M4_Y13269,11,-490.6834659785787
M4_Y13269,658,-509.377620471038
M4_Y13269,13,-822.7942439444643
M4_Y13269,14,-658.2249177233502
M4_Y13269,1999,-584.408831212434
M4_Y13269,798,-461.6226758924483
M4_Y13269,1222,-490.6834659785787
M4_Y13269,357,-490.6834659785787
M4_Y13269,17,-567.9313361593994
M4_Y13269,18,-567.9309305640174
M4_Y13269,1065,-460.7185793508483
M4_Y13269,938,-490.6834659785787
M4_Y13269,4577,-451.2192934213836
M4_Y13269,4578,-522.8456739673294
M4_Y13269,32,-439.90846317583924
M4_Y13269,2031,-520.1464402598538
M4_Y13269,78,-552.6951573203144
M4_Y13269,22,-1837.0200078811993
M4_Y13269,120,-490.6834659785787
M4_Y13269,37,-784.3618251811542
M4_Y13269,310,-490.6834659785787
M4_Y13269,46,-600.0778404818516
M4_Y13551,846,-1405.8396067376227
M4_Y13551,121,-601.5408228829749
M4_Y13551,133,-1151.6707685114986
M4_Y13551,213,-737.7370020880334
M4_Y13551,123,-1302.629183377436
M4_Y13551,708,-1326.9119798818513
M4_Y13551,293,-1225.9386270317407
M4_Y13551,0,-1351.9918831974828
M4_Y13551,2149,-1298.2876539742902
M4_Y13551,4579,-1311.9883438037282
M4_Y13551,458,-1439.5159881005422
M4_Y13551,239,-1434.3705452118816
M4_Y13551,634,-1342.3424923162397
M4_Y13551,489,-1334.4708582612213
M4_Y13551,23,-1342.3678063840096
M4_Y13551,31,-11288.40874282338
M4_Y13551,1,-1266.1081471382693
M4_Y13551,4,-1676.040989471684
M4_Y13551,1402,-1359.8199201909536
M4_Y13551,4580,-1359.8199201909536
M4_Y13551,8,-1503.678646827389
M4_Y13551,25,-1505.2960267169926
